9/28/2018,5:40:00,696
9/28/2018,5:41:00,697
9/28/2018,5:42:00,698
9/28/2018,5:43:00,695
9/28/2018,5:44:00,698
9/28/2018,5:45:00,699
9/28/2018,5:46:00,700
9/28/2018,5:47:00,699
9/28/2018,5:48:00,700
9/28/2018,5:49:00,700
9/28/2018,5:50:00,701
9/28/2018,5:51:00,700
9/28/2018,5:52:00,702
9/28/2018,5:53:00,702
9/28/2018,5:54:00,701
9/28/2018,5:55:00,702
9/28/2018,5:56:00,702
9/28/2018,5:57:00,702
9/28/2018,5:58:00,702
9/28/2018,5:59:00,703
9/28/2018,6:00:00,700
9/28/2018,6:01:00,703
9/28/2018,6:02:00,701
9/28/2018,6:03:00,703
9/28/2018,6:04:00,703
9/28/2018,6:05:00,703
9/28/2018,6:06:00,703
9/28/2018,6:07:00,704
9/28/2018,6:08:00,703
9/28/2018,6:09:00,703
9/28/2018,6:10:00,703
9/28/2018,6:11:00,704
9/28/2018,6:12:00,705
9/28/2018,6:13:00,705
9/28/2018,6:14:00,706
9/28/2018,6:15:00,706
9/28/2018,6:16:00,707
9/28/2018,6:17:00,707
9/28/2018,6:18:00,708
9/28/2018,6:19:00,709
9/28/2018,6:20:00,708
9/28/2018,6:21:00,709
9/28/2018,6:22:00,712
9/28/2018,6:23:00,710
9/28/2018,6:24:00,710
9/28/2018,6:25:00,710
9/28/2018,6:26:00,712
9/28/2018,6:27:00,712
9/28/2018,6:28:00,711
9/28/2018,6:29:00,715
9/28/2018,6:30:00,714
9/28/2018,6:31:00,714
9/28/2018,6:32:00,715
9/28/2018,6:33:00,716
9/28/2018,6:34:00,715
9/28/2018,6:35:00,717
9/28/2018,6:36:00,717
9/28/2018,6:37:00,717
9/28/2018,6:38:00,718
9/28/2018,6:39:00,719
9/28/2018,6:40:00,720
9/28/2018,6:41:00,720
9/28/2018,6:42:00,721
9/28/2018,6:43:00,722
9/28/2018,6:44:00,722
9/28/2018,6:45:00,722
9/28/2018,6:46:00,724
9/28/2018,6:47:00,724
9/28/2018,6:48:00,723
9/28/2018,6:49:00,726
9/28/2018,6:50:00,726
9/28/2018,6:51:00,726
9/28/2018,6:52:00,728
9/28/2018,6:53:00,728
9/28/2018,6:54:00,729
9/28/2018,6:55:00,730
9/28/2018,6:56:00,732
9/28/2018,6:57:00,731
9/28/2018,6:58:00,730
9/28/2018,6:59:00,733
9/28/2018,7:00:00,734
9/28/2018,7:01:00,734
9/28/2018,7:02:00,735
9/28/2018,7:03:00,735
9/28/2018,7:04:00,737
9/28/2018,7:05:00,736
9/28/2018,7:06:00,737
9/28/2018,7:07:00,736
9/28/2018,7:08:00,738
9/28/2018,7:09:00,739
9/28/2018,7:10:00,740
9/28/2018,7:11:00,741
9/28/2018,7:12:00,741
9/28/2018,7:13:00,741
9/28/2018,7:14:00,742
9/28/2018,7:15:00,743
9/28/2018,7:16:00,744
9/28/2018,7:17:00,745
9/28/2018,7:18:00,742
9/28/2018,7:19:00,745
9/28/2018,7:20:00,747
9/28/2018,7:21:00,746
9/28/2018,7:22:00,746
9/28/2018,7:23:00,746
9/28/2018,7:24:00,749
9/28/2018,7:25:00,749
9/28/2018,7:26:00,749
9/28/2018,7:27:00,749
9/28/2018,7:28:00,750
9/28/2018,7:29:00,753
9/28/2018,7:30:00,753
9/28/2018,7:31:00,752
9/28/2018,7:32:00,753
9/28/2018,7:33:00,756
9/28/2018,7:34:00,758
9/28/2018,7:35:00,757
9/28/2018,7:36:00,757
9/28/2018,7:37:00,759
9/28/2018,7:38:00,761
9/28/2018,7:39:00,760
9/28/2018,7:40:00,761
9/28/2018,7:41:00,763
9/28/2018,7:42:00,764
9/28/2018,7:43:00,766
9/28/2018,7:44:00,765
9/28/2018,7:45:00,764
9/28/2018,7:46:00,767
9/28/2018,7:47:00,768
9/28/2018,7:48:00,771
9/28/2018,7:49:00,770
9/28/2018,7:50:00,770
9/28/2018,7:51:00,772
9/28/2018,7:52:00,773
9/28/2018,7:53:00,772
9/28/2018,7:54:00,773
9/28/2018,7:55:00,773
9/28/2018,7:56:00,776
9/28/2018,7:57:00,776
9/28/2018,7:58:00,776
9/28/2018,7:59:00,777
9/28/2018,8:00:00,778
9/28/2018,8:01:00,779
9/28/2018,8:02:00,780
9/28/2018,8:03:00,780
9/28/2018,8:04:00,781
9/28/2018,8:05:00,783
9/28/2018,8:06:00,783
9/28/2018,8:07:00,783
9/28/2018,8:08:00,785
9/28/2018,8:09:00,786
9/28/2018,8:10:00,786
9/28/2018,8:11:00,787
9/28/2018,8:12:00,789
9/28/2018,8:13:00,790
9/28/2018,8:14:00,791
9/28/2018,8:15:00,792
9/28/2018,8:16:00,793
9/28/2018,8:17:00,793
9/28/2018,8:18:00,794
9/28/2018,8:19:00,795
9/28/2018,8:20:00,796
9/28/2018,8:21:00,798
9/28/2018,8:22:00,798
9/28/2018,8:23:00,800
9/28/2018,8:24:00,799
9/28/2018,8:25:00,800
9/28/2018,8:26:00,803
9/28/2018,8:27:00,803
9/28/2018,8:28:00,804
9/28/2018,8:29:00,804
9/28/2018,8:30:00,806
9/28/2018,8:31:00,806
9/28/2018,8:32:00,809
9/28/2018,8:33:00,808
9/28/2018,8:34:00,809
9/28/2018,8:35:00,811
9/28/2018,8:36:00,811
9/28/2018,8:37:00,813
9/28/2018,8:38:00,812
9/28/2018,8:39:00,813
9/28/2018,8:40:00,813
9/28/2018,8:41:00,814
9/28/2018,8:42:00,815
9/28/2018,8:43:00,816
9/28/2018,8:44:00,816
9/28/2018,8:45:00,818
9/28/2018,8:46:00,817
9/28/2018,8:47:00,819
9/28/2018,8:48:00,819
9/28/2018,8:49:00,820
9/28/2018,8:50:00,820
9/28/2018,8:51:00,822
9/28/2018,8:52:00,823
9/28/2018,8:53:00,823
9/28/2018,8:54:00,823
9/28/2018,8:55:00,824
9/28/2018,8:56:00,825
9/28/2018,8:57:00,826
9/28/2018,8:58:00,826
9/28/2018,8:59:00,828
9/28/2018,9:00:00,828
9/28/2018,9:01:00,829
9/28/2018,9:02:00,830
9/28/2018,9:03:00,830
9/28/2018,9:04:00,832
9/28/2018,9:05:00,832
9/28/2018,9:06:00,834
9/28/2018,9:07:00,834
9/28/2018,9:08:00,836
9/28/2018,9:09:00,836
9/28/2018,9:10:00,838
9/28/2018,9:11:00,838
9/28/2018,9:12:00,839
9/28/2018,9:13:00,840
9/28/2018,9:14:00,841
9/28/2018,9:15:00,842
9/28/2018,9:16:00,843
9/28/2018,9:17:00,844
9/28/2018,9:18:00,844
9/28/2018,9:19:00,845
9/28/2018,9:20:00,846
9/28/2018,9:21:00,847
9/28/2018,9:22:00,848
9/28/2018,9:23:00,848
9/28/2018,9:24:00,849
9/28/2018,9:25:00,849
9/28/2018,9:26:00,850
9/28/2018,9:27:00,851
9/28/2018,9:28:00,852
9/28/2018,9:29:00,852
9/28/2018,9:30:00,853
9/28/2018,9:31:00,853
9/28/2018,9:32:00,854
9/28/2018,9:33:00,855
9/28/2018,9:34:00,855
9/28/2018,9:35:00,856
9/28/2018,9:36:00,856
9/28/2018,9:37:00,857
9/28/2018,9:38:00,858
9/28/2018,9:39:00,858
9/28/2018,9:40:00,859
9/28/2018,9:41:00,860
9/28/2018,9:42:00,861
9/28/2018,9:43:00,862
9/28/2018,9:44:00,862
9/28/2018,9:45:00,863
9/28/2018,9:46:00,864
9/28/2018,9:47:00,865
9/28/2018,9:48:00,866
9/28/2018,9:49:00,867
9/28/2018,9:50:00,868
9/28/2018,9:51:00,868
9/28/2018,9:52:00,870
9/28/2018,9:53:00,870
9/28/2018,9:54:00,871
9/28/2018,9:55:00,872
9/28/2018,9:56:00,873
9/28/2018,9:57:00,873
9/28/2018,9:58:00,874
9/28/2018,9:59:00,875
9/28/2018,10:00:00,875
9/28/2018,10:01:00,876
9/28/2018,10:02:00,876
9/28/2018,10:03:00,877
9/28/2018,10:04:00,878
9/28/2018,10:05:00,886
9/28/2018,10:06:00,872
9/28/2018,10:07:00,901
9/28/2018,10:08:00,674
9/28/2018,10:09:00,705
9/28/2018,10:10:00,1055
9/28/2018,10:11:00,868
9/28/2018,10:12:00,884
9/28/2018,10:13:00,871
9/28/2018,10:14:00,850
9/28/2018,10:15:00,722
9/28/2018,10:16:00,1027
9/28/2018,10:17:00,1015
9/28/2018,10:18:00,843
9/28/2018,10:19:00,762
9/28/2018,10:20:00,877
9/28/2018,10:21:00,885
9/28/2018,10:22:00,764
9/28/2018,10:23:00,825
9/28/2018,10:24:00,849
9/28/2018,10:25:00,795
9/28/2018,10:26:00,875
9/28/2018,10:27:00,876
9/28/2018,10:28:00,793
9/28/2018,10:29:00,814
9/28/2018,10:30:00,939
9/28/2018,10:31:00,914
9/28/2018,10:32:00,778
9/28/2018,10:33:00,806
9/28/2018,10:34:00,943
9/28/2018,10:35:00,890
9/28/2018,10:36:00,832
9/28/2018,10:37:00,842
9/28/2018,10:38:00,918
9/28/2018,10:39:00,899
9/28/2018,10:40:00,847
9/28/2018,10:41:00,876
9/28/2018,10:42:00,933
9/28/2018,10:43:00,909
9/28/2018,10:44:00,896
9/28/2018,10:45:00,893
9/28/2018,10:46:00,913
9/28/2018,10:47:00,917
9/28/2018,10:48:00,930
9/28/2018,10:49:00,904
9/28/2018,10:50:00,864
9/28/2018,10:51:00,885
9/28/2018,10:52:00,962
9/28/2018,10:53:00,942
9/28/2018,10:54:00,873
9/28/2018,10:55:00,890
9/28/2018,10:56:00,970
9/28/2018,10:57:00,941
9/28/2018,10:58:00,875
9/28/2018,10:59:00,892
9/28/2018,11:00:00,961
9/28/2018,11:01:00,924
9/28/2018,11:02:00,881
9/28/2018,11:03:00,892
9/28/2018,11:04:00,919
9/28/2018,11:05:00,898
9/28/2018,11:06:00,897
9/28/2018,11:07:00,901
9/28/2018,11:08:00,906
9/28/2018,11:09:00,893
9/28/2018,11:10:00,904
9/28/2018,11:11:00,917
9/28/2018,11:12:00,904
9/28/2018,11:13:00,882
9/28/2018,11:14:00,906
9/28/2018,11:15:00,918
9/28/2018,11:16:00,884
9/28/2018,11:17:00,870
9/28/2018,11:18:00,900
9/28/2018,11:19:00,914
9/28/2018,11:20:00,896
9/28/2018,11:21:00,887
9/28/2018,11:22:00,913
9/28/2018,11:23:00,915
9/28/2018,11:24:00,909
9/28/2018,11:25:00,908
9/28/2018,11:26:00,916
9/28/2018,11:27:00,909
9/28/2018,11:28:00,916
9/28/2018,11:29:00,927
9/28/2018,11:30:00,915
9/28/2018,11:31:00,897
9/28/2018,11:32:00,909
9/28/2018,11:33:00,934
9/28/2018,11:34:00,916
9/28/2018,11:35:00,900
9/28/2018,11:36:00,917
9/28/2018,11:37:00,941
9/28/2018,11:38:00,926
9/28/2018,11:39:00,897
9/28/2018,11:40:00,911
9/28/2018,11:41:00,931
9/28/2018,11:42:00,921
9/28/2018,11:43:00,897
9/28/2018,11:44:00,910
9/28/2018,11:45:00,919
9/28/2018,11:46:00,912
9/28/2018,11:47:00,899
9/28/2018,11:48:00,910
9/28/2018,11:49:00,909
9/28/2018,11:50:00,914
9/28/2018,11:51:00,920
9/28/2018,11:52:00,917
9/28/2018,11:53:00,900
9/28/2018,11:54:00,904
9/28/2018,11:55:00,923
9/28/2018,11:56:00,916
9/28/2018,11:57:00,893
9/28/2018,11:58:00,900
9/28/2018,11:59:00,921
9/28/2018,12:00:00,915
9/28/2018,12:01:00,899
9/28/2018,12:02:00,910
9/28/2018,12:03:00,924
9/28/2018,12:04:00,913
9/28/2018,12:05:00,908
9/28/2018,12:06:00,920
9/28/2018,12:07:00,920
9/28/2018,12:08:00,905
9/28/2018,12:09:00,905
9/28/2018,12:10:00,920
9/28/2018,12:11:00,914
9/28/2018,12:12:00,903
9/28/2018,12:13:00,912
9/28/2018,12:14:00,924
9/28/2018,12:15:00,913
9/28/2018,12:16:00,907
9/28/2018,12:17:00,920
9/28/2018,12:18:00,926
9/28/2018,12:19:00,913
9/28/2018,12:20:00,915
9/28/2018,12:21:00,924
9/28/2018,12:22:00,914
9/28/2018,12:23:00,899
9/28/2018,12:24:00,912
9/28/2018,12:25:00,923
9/28/2018,12:26:00,915
9/28/2018,12:27:00,907
9/28/2018,12:28:00,916
9/28/2018,12:29:00,917
9/28/2018,12:30:00,907
9/28/2018,12:31:00,908
9/28/2018,12:32:00,918
9/28/2018,12:33:00,909
9/28/2018,12:34:00,899
9/28/2018,12:35:00,907
9/28/2018,12:36:00,913
9/28/2018,12:37:00,899
9/28/2018,12:38:00,891
9/28/2018,12:39:00,904
9/28/2018,12:40:00,906
9/28/2018,12:41:00,891
9/28/2018,12:42:00,891
9/28/2018,12:43:00,901
9/28/2018,12:44:00,898
9/28/2018,12:45:00,890
9/28/2018,12:46:00,893
9/28/2018,12:47:00,898
9/28/2018,12:48:00,890
9/28/2018,12:49:00,884
9/28/2018,12:50:00,894
9/28/2018,12:51:00,894
9/28/2018,12:52:00,886
9/28/2018,12:53:00,885
9/28/2018,12:54:00,896
9/28/2018,12:55:00,892
9/28/2018,12:56:00,887
9/28/2018,12:57:00,890
9/28/2018,12:58:00,895
9/28/2018,12:59:00,887
9/28/2018,13:00:00,882
9/28/2018,13:01:00,893
9/28/2018,13:02:00,898
9/28/2018,13:03:00,884
9/28/2018,13:04:00,880
9/28/2018,13:05:00,891
9/28/2018,13:06:00,891
9/28/2018,13:07:00,880
9/28/2018,13:08:00,884
9/28/2018,13:09:00,891
9/28/2018,13:10:00,887
9/28/2018,13:11:00,881
9/28/2018,13:12:00,887
9/28/2018,13:13:00,888
9/28/2018,13:14:00,879
9/28/2018,13:15:00,876
9/28/2018,13:16:00,882
9/28/2018,13:17:00,881
9/28/2018,13:18:00,873
9/28/2018,13:19:00,874
9/28/2018,13:20:00,882
9/28/2018,13:21:00,876
9/28/2018,13:22:00,869
9/28/2018,13:23:00,875
9/28/2018,13:24:00,876
9/28/2018,13:25:00,868
9/28/2018,13:26:00,866
9/28/2018,13:27:00,874
9/28/2018,13:28:00,872
9/28/2018,13:29:00,861
9/28/2018,13:30:00,861
9/28/2018,13:31:00,869
9/28/2018,13:32:00,870
9/28/2018,13:33:00,860
9/28/2018,13:34:00,859
9/28/2018,13:35:00,865
9/28/2018,13:36:00,864
9/28/2018,13:37:00,861
9/28/2018,13:38:00,864
9/28/2018,13:39:00,863
9/28/2018,13:40:00,857
9/28/2018,13:41:00,860
9/28/2018,13:42:00,866
9/28/2018,13:43:00,860
9/28/2018,13:44:00,854
9/28/2018,13:45:00,861
9/28/2018,13:46:00,867
9/28/2018,13:47:00,860
9/28/2018,13:48:00,855
9/28/2018,13:49:00,859
9/28/2018,13:50:00,864
9/28/2018,13:51:00,858
9/28/2018,13:52:00,854
9/28/2018,13:53:00,859
9/28/2018,13:54:00,860
9/28/2018,13:55:00,854
9/28/2018,13:56:00,854
9/28/2018,13:57:00,858
9/28/2018,13:58:00,854
9/28/2018,13:59:00,850
9/28/2018,14:00:00,854
9/28/2018,14:01:00,854
9/28/2018,14:02:00,849
9/28/2018,14:03:00,849
9/28/2018,14:04:00,851
9/28/2018,14:05:00,850
9/28/2018,14:06:00,844
9/28/2018,14:07:00,845
9/28/2018,14:08:00,851
9/28/2018,14:09:00,846
9/28/2018,14:10:00,840
9/28/2018,14:11:00,842
9/28/2018,14:12:00,847
9/28/2018,14:13:00,843
9/28/2018,14:14:00,838
9/28/2018,14:15:00,841
9/28/2018,14:16:00,841
9/28/2018,14:17:00,838
9/28/2018,14:18:00,837
9/28/2018,14:19:00,839
9/28/2018,14:20:00,837
9/28/2018,14:21:00,833
9/28/2018,14:22:00,835
9/28/2018,14:23:00,835
9/28/2018,14:24:00,831
9/28/2018,14:25:00,827
9/28/2018,14:26:00,830
9/28/2018,14:27:00,831
9/28/2018,14:28:00,824
9/28/2018,14:29:00,824
9/28/2018,14:30:00,829
9/28/2018,14:31:00,827
9/28/2018,14:32:00,821
9/28/2018,14:33:00,822
9/28/2018,14:34:00,824
9/28/2018,14:35:00,821
9/28/2018,14:36:00,818
9/28/2018,14:37:00,819
9/28/2018,14:38:00,820
9/28/2018,14:39:00,817
9/28/2018,14:40:00,816
9/28/2018,14:41:00,817
9/28/2018,14:42:00,816
9/28/2018,14:43:00,813
9/28/2018,14:44:00,816
9/28/2018,14:45:00,818
9/28/2018,14:46:00,814
9/28/2018,14:47:00,812
9/28/2018,14:48:00,816
9/28/2018,14:49:00,814
9/28/2018,14:50:00,809
9/28/2018,14:51:00,809
9/28/2018,14:52:00,810
9/28/2018,14:53:00,808
9/28/2018,14:54:00,805
9/28/2018,14:55:00,805
9/28/2018,14:56:00,807
9/28/2018,14:57:00,805
9/28/2018,14:58:00,801
9/28/2018,14:59:00,802
9/28/2018,15:00:00,802
9/28/2018,15:01:00,799
9/28/2018,15:02:00,797
9/28/2018,15:03:00,798
9/28/2018,15:04:00,794
9/28/2018,15:05:00,791
9/28/2018,15:06:00,792
9/28/2018,15:07:00,793
9/28/2018,15:08:00,789
9/28/2018,15:09:00,787
9/28/2018,15:10:00,789
9/28/2018,15:11:00,790
9/28/2018,15:12:00,788
9/28/2018,15:13:00,787
9/28/2018,15:14:00,788
9/28/2018,15:15:00,787
9/28/2018,15:16:00,786
9/28/2018,15:17:00,786
9/28/2018,15:18:00,786
9/28/2018,15:19:00,784
9/28/2018,15:20:00,783
9/28/2018,15:21:00,786
9/28/2018,15:22:00,786
9/28/2018,15:23:00,783
9/28/2018,15:24:00,784
9/28/2018,15:25:00,786
9/28/2018,15:26:00,785
9/28/2018,15:27:00,784
9/28/2018,15:28:00,784
9/28/2018,15:29:00,784
9/28/2018,15:30:00,782
9/28/2018,15:31:00,781
9/28/2018,15:32:00,781
